Stdout: [2024-01-11T11:26:36+00:00] INFO: Started Cinc Zero at chefzero://localhost:1 with repository at /etc/chef (One version per cookbook)
Stdout: [2024-01-11T11:26:36+00:00] INFO: *** Cinc Client 18.2.7 ***
Stdout: [2024-01-11T11:26:36+00:00] INFO: Platform: x86_64-linux
Stdout: [2024-01-11T11:26:36+00:00] INFO: Cinc-client pid: 30896
Stdout: [2024-01-11T11:26:56+00:00] WARN: Run List override has been provided.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/test/controls/disable_selinux_spec.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/test/controls/install_packages_spec.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/test/controls/intel_hpc_spec.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/test/controls/gc_thresh_values_spec.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/test/controls/disable_services_spec.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/test/controls/intel_mpi_spec.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/test/controls/modules_spec.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/test/controls/license_readme_spec.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/test/controls/networking_spec.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/test/controls/nvidia_dcgm_spec.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/test/controls/nvidia_gdrcopy_spec.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/test/controls/nvidia_fabric_manager_spec.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/test/controls/nvidia_spec.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/test/controls/nvidia_repo_spec.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/test/controls/openssh_spec.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/test/controls/ssh_spec.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/test/controls/sudo_spec.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/test/controls/sticky_bits_spec.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/test/controls/sudo_config_spec.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/test/controls/users_spec.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/test/controls/supervisord_spec.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/test/controls/stunnel_spec.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/test/inspec.yml in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/arm_pl/armpl_modulefile.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/arm_pl/gcc_modulefile.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/intel_mpi/qt_source_code.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/log_rotation/parallelcluster_bootstrap_error_msg_log_rotation.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/dcv/dcv.conf.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/log_rotation/parallelcluster_chef_client_log_rotation.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/log_rotation/parallelcluster_cfn_init_log_rotation.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/log_rotation/parallelcluster_cloud_init_log_rotation.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/log_rotation/parallelcluster_clustermgtd_events_log_rotation.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/log_rotation/parallelcluster_cloud_init_output_log_rotation.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/log_rotation/parallelcluster_clusterstatusmgtd_log_rotation.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/log_rotation/parallelcluster_compute_console_output_log_rotation.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/log_rotation/parallelcluster_clustermgtd_log_rotation.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/log_rotation/parallelcluster_computemgtd_log_rotation.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/log_rotation/parallelcluster_dcv_log_rotation.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/log_rotation/parallelcluster_pam_ssh_key_generator_log_rotation.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/log_rotation/parallelcluster_slurm_fleet_status_manager_log_rotation.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/log_rotation/parallelcluster_slurm_resume_log_rotation.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/log_rotation/parallelcluster_slurm_resume_events_log_rotation.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/log_rotation/parallelcluster_slurm_suspend_log_rotation.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/log_rotation/parallelcluster_slurmctld_log_rotation.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/log_rotation/parallelcluster_slurmdbd_log_rotation.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/loginmgtd/99-parallelcluster-loginmgtd.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/log_rotation/parallelcluster_supervisord_log_rotation.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/loginmgtd/loginmgtd.sh.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/log_rotation/parallelcluster_slurmd_log_rotation.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/loginmgtd/loginmgtd_config.json.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/loginmgtd/loginmgtd_on_termination.sh.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/sudo/99-parallelcluster-user-tty.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/openssh/ssh_target_checker.sh.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/sudo/99-parallelcluster-secure-path.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/nvidia/parallelcluster_nvidia_service.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/supervisord/parallelcluster_supervisord.conf.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/files/amazon/dkms/nvidia.conf in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/files/AWS-ParallelCluster-License-README.txt in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/files/ami_cleanup.sh in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/templates/supervisord/supervisord-service.erb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/files/centos-7/intel/intelpython2_modulefile in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/files/centos-7/intel/intelpython3_modulefile in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/files/cookbook_virtualenv/requirements.txt in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/files/cron/jobs.deny.daily in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/files/cron/jobs.deny.weekly in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/files/dcv/generate_certificate.sh in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/files/dcv/__init__.py in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/files/dcv/10_org.gnome.desktop.screensaver.gschema.override in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/files/dcv/pcluster_dcv_connect.sh in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/files/dcv/pcluster_dcv_authenticator.py in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/files/nvidia/blacklist-nouveau.conf in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/files/env2 in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/files/nvidia/nvidia.conf in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/files/supervisord.conf in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/libraries/nvidia.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/libraries/log_rotation_helpers.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/metadata.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/metadata.json in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/libraries/write_chef_error_handler.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/attributes/platform.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/config/config_login.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/config/dcv.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/config/cluster_user.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/config/log_rotation.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/config/enable_chef_error_handler.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/config/log_rotation_compute_fleet.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/config/log_rotation_head_node.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/config/log_rotation_login_node.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/config/loginmgtd.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/config/networking.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/config/nvidia_uvm.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/config/nvidia_config.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/config/sudo_config.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/config/supervisord_config.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/config.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/default.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/config/openssh.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/finalize.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/install/ami_cleanup.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/install/cookbook_virtualenv.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/install/awscli.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/install/directories.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/install/cron.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/install/cuda.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/install/disable_services.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/install/nvidia_install.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/install/gc_thresh_values.rb in the cache.
Stdout: [2024-01-11T11:26:57+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/install/disable_selinux.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/install/intel_mpi.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/install/license_readme.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/install/supervisord_install.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/install/sudo_install.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/install/users.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/kitchen.platform-config.yml in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-environment/resources/cloudwatch/cloudwatch_alinux2.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-environment/resources/cloudwatch/cloudwatch_centos7.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-environment/resources/cloudwatch/cloudwatch_redhat8.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-environment/resources/cloudwatch/cloudwatch_rocky8.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-environment/resources/cloudwatch/cloudwatch_ubuntu20+.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-environment/resources/cloudwatch/partial/_cloudwatch_common.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-platform/recipes/install.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-environment/resources/cloudwatch/partial/_cloudwatch_install_package_debian.rb in the cache.
Stdout: [2024-01-11T11:26:58+00:00] INFO: Storing updated cookbooks/aws-parallelcluster-environment/resources/cloudwatch/partial/_cloudwatch_install_package_rhel.rb in the cache.
